Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,marketCap,priceToBook,pegRatio,fiftyTwoWeekHigh,fiftyTwoWeekLow
2017-04-06 00:00:00-04:00,33.55199486639149,33.60547970797154,33.356669104882826,33.40550231933594,84596000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-04-07 00:00:00-04:00,33.421764754719085,33.52640326158304,33.314802209267235,33.331077575683594,66688800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-04-10 00:00:00-04:00,33.39155159693183,33.45666018529241,33.22877657787845,33.291561126708984,75733600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-04-11 00:00:00-04:00,33.23807999334554,33.333418836818296,32.568387597646954,32.93346405029297,121517600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-04-12 00:00:00-04:00,32.92648631838644,33.05437590002408,32.78928993471142,32.972991943359375,81400000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-04-13 00:00:00-04:00,32.99856514693181,33.10785529914291,32.798587799072266,32.798587799072266,71291600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-04-17 00:00:00-04:00,32.89857771106653,32.99159250239607,32.756733258921535,32.97996520996094,66328400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-04-18 00:00:00-04:00,32.88229877985141,33.028791294587805,32.81253858094541,32.833465576171875,58790000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-04-19 00:00:00-04:00,32.99160347971779,33.01950615232498,32.659081255820475,32.712562561035156,69313600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-04-20 00:00:00-04:00,32.838121998081284,33.23342511874546,32.824170665892794,33.12181091308594,93278400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-04-21 00:00:00-04:00,33.12180916048184,33.177614486282906,32.984616337018956,33.082279205322266,69283600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-04-24 00:00:00-04:00,33.368297908311504,33.47293646041447,33.29388606352145,33.40085220336914,68537200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-04-25 00:00:00-04:00,33.46363104055291,33.69383510624566,33.454327787466504,33.6077995300293,75486000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-04-26 00:00:00-04:00,33.593854462422065,33.62408471836243,33.34039576490512,33.410152435302734,80164800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-04-27 00:00:00-04:00,33.46596023542962,33.521769118091534,33.324115763296916,33.43572998046875,56985200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-04-28 00:00:00-04:00,33.50550134293656,33.55433457502995,33.314827139676645,33.4031867980957,83441600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-05-01 00:00:00-04:00,33.74034963673175,34.22866405681842,33.707795342059306,34.084495544433594,134411600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-05-02 00:00:00-04:00,34.30772258428838,34.43561571821054,34.14495111754737,34.30074691772461,181408800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-05-03 00:00:00-04:00,33.85428412693024,34.29609641763949,33.54734417533742,34.19610595703125,182788000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-05-04 00:00:00-04:00,34.070544307596194,34.214712820390865,33.905445246047435,34.07286834716797,93487600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-05-05 00:00:00-04:00,34.12635160693575,34.64257227374705,34.12635160693575,34.63792419433594,109310800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-05-08 00:00:00-04:00,34.65419488879177,35.74011737421431,34.65419488879177,35.57966995239258,195009600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-05-09 00:00:00-04:00,35.77965374857777,36.014513050868786,35.68199085433738,35.807559967041016,156521600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-05-10 00:00:00-04:00,35.723841253838884,35.79592550314115,35.37039212535665,35.63780212402344,103222800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-05-11 00:00:00-04:00,35.59577338951362,35.974031988308475,35.56308472668414,35.94601058959961,109020400,0.1575,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-05-12 00:00:00-04:00,36.12111938857303,36.522724887390815,36.11411493149565,36.4480094909668,130108000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-05-15 00:00:00-04:00,36.42701131887914,36.5764457514903,36.20286145136135,36.35462951660156,104038800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-05-16 00:00:00-04:00,36.41065602714276,36.43867386008137,36.125796182944626,36.3009147644043,80194000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-05-17 00:00:00-04:00,35.86429791014406,36.09078496333503,34.95601606485163,35.08209991455078,203070800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-05-18 00:00:00-04:00,35.32025914061438,35.803584678427576,35.287570474109124,35.616790771484375,134272800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-05-19 00:00:00-04:00,35.81292393895543,35.95301668769852,35.637805330928664,35.73820495605469,107843200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-05-22 00:00:00-04:00,35.957690230243315,36.09311572487993,35.70318535576299,35.95535659790039,91865600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-05-23 00:00:00-04:00,36.167834010530726,36.167834010530726,35.79658335919365,35.91099548339844,79675600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-05-24 00:00:00-04:00,35.92032697306382,35.997379585878235,35.64714238006568,35.80358123779297,76712000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-05-25 00:00:00-04:00,35.89464516623984,36.0394123103469,35.73120183850349,35.92733383178711,76942400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-05-26 00:00:00-04:00,35.95768062632456,36.013719852764545,35.79657096775657,35.86661911010742,87710400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-05-30 00:00:00-04:00,35.82226143948201,36.05808654512747,35.801248061936775,35.88063430786133,80507600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-05-31 00:00:00-04:00,35.95068960628837,35.99738719771174,35.579438944695504,35.66816329956055,97804800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-06-01 00:00:00-04:00,35.763882646334565,35.80124213097954,35.54206649579943,35.76621627807617,65616400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-06-02 00:00:00-04:00,35.8596139301065,36.296241760253906,35.69850427478251,36.296241760253906,111082800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-06-05 00:00:00-04:00,36.03706228636215,36.062746483205714,35.83159227440972,35.94132995605469,101326800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-06-06 00:00:00-04:00,35.93433456808811,36.38030411547274,35.90631673274984,36.0627555847168,106499600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-06-07 00:00:00-04:00,36.19585274582791,36.42000258705865,36.06976534268781,36.27757263183594,84278400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-06-08 00:00:00-04:00,36.24955309170385,36.317264054807936,36.05108390408606,36.188846588134766,85003200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-06-09 00:00:00-04:00,36.23554033077806,36.23554033077806,34.094424065189784,34.78555679321289,259530800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-06-12 00:00:00-04:00,34.02904560465734,34.11076547543758,33.27486564709957,33.95432662963867,289229200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-06-13 00:00:00-04:00,34.36061186138545,34.428322832432286,33.89129164070365,34.22751998901367,136661600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-06-14 00:00:00-04:00,34.43998867206281,34.43998867206281,33.58540911502718,33.893619537353516,126124800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-06-15 00:00:00-04:00,33.46399206397294,33.73483940376687,33.204816444955696,33.69047546386719,128661600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-06-16 00:00:00-04:00,33.57140092105013,33.73951505270326,33.20248399674446,33.21883010864258,201444400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-06-19 00:00:00-04:00,33.543384450965476,34.26253858499808,33.543384450965476,34.16913986206055,130165600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-06-20 00:00:00-04:00,34.29289107872193,34.29289107872193,33.84225425150281,33.85859680175781,99600400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-06-21 00:00:00-04:00,33.977682582095646,34.106103614002855,33.76520447137621,34.05940246582031,85063200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-06-22 00:00:00-04:00,34.036049408533714,34.253194745260885,33.884277829495176,34.003360748291016,76425200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-06-23 00:00:00-04:00,33.886618525591054,34.36060592948451,33.881947698560396,34.15513229370117,141757600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-06-26 00:00:00-04:00,34.362940854068604,34.62211654066272,33.94499267043167,34.0477294921875,102769600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-06-27 00:00:00-04:00,33.85858780301152,34.12710505998071,33.534034888292766,33.55971908569336,99047600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-06-28 00:00:00-04:00,33.73718634839312,34.1154414184618,33.42664224214268,34.05006408691406,88329600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-06-29 00:00:00-04:00,33.78855324079828,33.886619233708544,33.221167098420864,33.54805374145508,125997600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-06-30 00:00:00-04:00,33.727844851007596,33.84692779050854,33.57140598101756,33.627445220947266,92096400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-07-03 00:00:00-04:00,33.828258156799144,33.926324183894856,33.41264346743227,33.506038665771484,57111200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-07-05 00:00:00-04:00,33.55039221469283,33.80723071177753,33.32390518810522,33.6437873840332,86278400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-07-06 00:00:00-04:00,33.393943601848775,33.506018484912204,33.251513694348795,33.326229095458984,96515200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-07-07 00:00:00-04:00,33.3659223756515,33.797882926252356,33.3659223756515,33.664791107177734,76806800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-07-10 00:00:00-04:00,33.648449816750485,34.07807318900984,33.47566487749997,33.87026596069336,84362400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-07-11 00:00:00-04:00,33.79321711072965,34.05472996168625,33.711497239578144,33.980010986328125,79127200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-07-12 00:00:00-04:00,34.059396570688904,34.13177834992738,33.8142333991513,34.02904510498047,99538000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-07-13 00:00:00-04:00,33.97300609339593,34.67114681393579,33.95899717639459,34.50303268432617,100797600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-07-14 00:00:00-04:00,34.54973036113853,34.86727887766889,34.40029597470052,34.799564361572266,80528400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-07-17 00:00:00-04:00,34.748204755595474,35.233863912596554,34.68983188392927,34.92098617553711,95174000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-07-18 00:00:00-04:00,34.836930518067724,35.05407946217338,34.71318031011409,35.04240417480469,71475200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-07-19 00:00:00-04:00,35.135802995183475,35.355285594425716,35.01205277438483,35.26189041137695,83692000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-07-20 00:00:00-04:00,35.373958418124126,35.4299976546608,35.06808515630538,35.10310745239258,68974800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-07-21 00:00:00-04:00,35.02138796069042,35.12645841290954,34.762212278391395,35.08676528930664,105010400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-07-24 00:00:00-04:00,35.159144116894005,35.593438370590675,35.00036807305378,35.511714935302734,85972800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-07-25 00:00:00-04:00,35.44401152318242,35.92033263047682,35.44401152318242,35.66349411010742,75415600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-07-26 00:00:00-04:00,35.80591979865495,35.941341721473925,35.73820527444823,35.83160400390625,63124000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-07-27 00:00:00-04:00,35.89931065105249,35.95534988199269,34.39329150215306,35.15447235107422,129905200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-07-28 00:00:00-04:00,34.998028674043006,35.07741490148326,34.83458539319651,34.90696716308594,68854800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-07-31 00:00:00-04:00,35.00036887983847,35.10077206158651,34.58709155552745,34.7271842956543,79383600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-08-01 00:00:00-04:00,34.81358417753198,35.07509351820606,34.652474472010425,35.035400390625,141474400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-08-02 00:00:00-04:00,37.190517038809546,37.30025830287774,36.46202487120509,36.69084548950195,279747200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-08-03 00:00:00-04:00,36.669838557159736,36.7071980499588,36.19585112601327,36.32427215576172,108389200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-08-04 00:00:00-04:00,36.44100877802824,36.751549241154564,36.35228089553704,36.515724182128906,82239600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-08-07 00:00:00-04:00,36.672166181395575,37.10646041634145,36.58110465936483,37.08077621459961,87481200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-08-08 00:00:00-04:00,37.03174535846808,37.78592174363856,36.95469275250872,37.37731170654297,144823600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-08-09 00:00:00-04:00,37.18584341113178,37.65516345996657,37.15082112217237,37.60612869262695,104526000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-08-10 00:00:00-04:00,37.481901056372884,37.50534332666736,36.24657138583833,36.4083137512207,163217200,0.1575,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-08-11 00:00:00-04:00,36.70835394654059,37.17013874389804,36.584117790580265,36.91463088989258,105028400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-08-14 00:00:00-04:00,37.345944357750255,37.55456767030511,37.212329865940305,37.47018051147461,88490800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-08-15 00:00:00-04:00,37.66005333459251,38.02104068656998,37.538159968548015,37.88039779663086,117862000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-08-16 00:00:00-04:00,37.96010059959938,38.09371154080282,37.54050751935373,37.72803497314453,110686400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-08-17 00:00:00-04:00,37.62723892870651,37.67177709883823,36.999022530744405,37.00371170043945,111762400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-08-18 00:00:00-04:00,37.003713957943205,37.38814363025484,36.73648849763863,36.91932678222656,109712400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-08-21 00:00:00-04:00,36.91932574421899,37.01074488394266,36.3590897696481,36.851348876953125,105474000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-08-22 00:00:00-04:00,37.090435989049396,37.50533981222273,37.04121223354709,37.45376968383789,86418400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-08-23 00:00:00-04:00,37.287343401910114,37.61551370916604,37.24280523661365,37.50065231323242,77596400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-08-24 00:00:00-04:00,37.60613955325485,37.678809164961166,37.16545417404041,37.334228515625,79275600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-08-25 00:00:00-04:00,37.42329540336769,37.636607881709196,37.33422265364204,37.4725227355957,101920400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-08-28 00:00:00-04:00,37.53816616572657,37.97416599241473,37.48893882120858,37.84992980957031,103864000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-08-29 00:00:00-04:00,37.52878626549686,38.23669705811083,37.505343994784795,38.18747329711914,118067600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-08-30 00:00:00-04:00,38.396094325386144,38.41719022168778,38.1171477738819,38.290611267089844,109078400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-08-31 00:00:00-04:00,38.358598350178845,38.56487892932761,38.321092140008325,38.44298553466797,107140400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-09-01 00:00:00-04:00,38.63050677790097,38.66332381230974,38.35624936674438,38.4547004699707,66364400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-09-05 00:00:00-04:00,38.38437387469021,38.50157806972743,37.63661053806663,37.99291229248047,117874000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-09-06 00:00:00-04:00,38.14058372847713,38.206217779518774,37.62722887606838,37.95305633544922,86606800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-09-07 00:00:00-04:00,37.99526056236216,38.0304239720119,37.589734990613756,37.80070114135742,87714000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-09-08 00:00:00-04:00,37.706933810482845,37.774910669889806,37.160761831814895,37.1842041015625,114446000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-09-11 00:00:00-04:00,37.62253670943411,37.98587033382347,37.47954748603392,37.8569450378418,126323200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-09-12 00:00:00-04:00,38.117150588176465,38.43360336321807,37.2170231782999,37.70693588256836,286856000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-09-13 00:00:00-04:00,37.474875653723466,37.49597513139901,37.01543712051044,37.42330551147461,179629600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-09-14 00:00:00-04:00,37.26858911408372,37.36469383021029,37.057619428896544,37.10215759277344,95042800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-09-15 00:00:00-04:00,37.146698122473936,37.732719101781235,37.03652589222111,37.47721481323242,196458400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-09-18 00:00:00-04:00,37.5311292978027,37.62254843129318,37.03652742769049,37.193580627441406,113077600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-09-19 00:00:00-04:00,37.390476020566766,37.45142448299241,37.13966093660705,37.207637786865234,83242400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-09-20 00:00:00-04:00,37.013074361965785,37.0974615049446,36.059034306276374,36.584110260009766,211805600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-09-21 00:00:00-04:00,36.520831041581836,36.520831041581836,35.80588467478008,35.95590591430664,150046800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-09-22 00:00:00-04:00,35.52224564180315,35.69336634080305,35.292526422429624,35.60429000854492,186581600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-09-25 00:00:00-04:00,35.15891209366341,35.590222628547735,34.964352720725984,35.29018020629883,177549200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-09-26 00:00:00-04:00,35.57851272821702,36.08014664662083,35.55741682705161,35.897308349609375,146640000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-09-27 00:00:00-04:00,36.052000024393365,36.26765524774272,35.99105157256856,36.152793884277344,102016800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-09-28 00:00:00-04:00,36.073111654935055,36.16453079577555,35.794165062507034,35.93012237548828,88022000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-09-29 00:00:00-04:00,35.913712861984344,36.129368162716496,35.630077121637065,36.12702178955078,105199200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-10-02 00:00:00-04:00,36.1598348606772,36.20437302448526,35.79884753475942,36.054351806640625,74795200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-10-03 00:00:00-04:00,36.10122307019702,36.35438447796135,36.07778438492202,36.211395263671875,64921200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-10-04 00:00:00-04:00,36.01215696034514,36.06606988084959,35.7378996124038,35.976993560791016,80655200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-10-05 00:00:00-04:00,36.141085029244856,36.436441899399156,36.11061436976941,36.424720764160156,85135200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-10-06 00:00:00-04:00,36.32625886675532,36.4481521987837,36.23015059387164,36.40361404418945,69630400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-10-09 00:00:00-04:00,36.52316517905563,36.7388204361978,36.44815636546984,36.53019714355469,65051600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-10-10 00:00:00-04:00,36.581768128442214,37.03652091961466,36.356738105602645,36.54426193237305,62468000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-10-11 00:00:00-04:00,36.560667495322704,36.797418620843814,36.509097376609226,36.696624755859375,67622400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-10-12 00:00:00-04:00,36.649766718017275,36.88886078867094,36.50443103042385,36.56772232055664,64500400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-10-13 00:00:00-04:00,36.738821891435094,36.86774720700394,36.66381307487818,36.79977035522461,65576800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-10-16 00:00:00-04:00,37.01308362233354,37.505342675666945,36.95448152440281,37.47721481323242,96486000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-10-17 00:00:00-04:00,37.453770494174705,37.70927476874437,37.324845170423224,37.61551284790039,75989200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-10-18 00:00:00-04:00,37.603791809796,37.67177224285161,37.41157879853771,37.44908142089844,65496800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-10-19 00:00:00-04:00,36.74351808985351,36.82087329399413,36.33799254401491,36.56302261352539,170336800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-10-20 00:00:00-04:00,36.71069559888206,36.97792100219726,36.558331586482005,36.62630844116211,95896400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-10-23 00:00:00-04:00,36.776325872778216,36.96385326805593,36.450498409488375,36.60755157470703,87937200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-10-24 00:00:00-04:00,36.63568391757249,36.900566529962404,36.61458802192763,36.825557708740234,71028800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-10-25 00:00:00-04:00,36.78102638517016,36.931047632303915,36.396596715840616,36.663822174072266,84828400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-10-26 00:00:00-04:00,36.85602088804187,36.996667317381245,36.750537854430966,36.898216247558594,68002000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-10-27 00:00:00-04:00,37.33890951931995,38.34921264819437,37.200609432649365,38.22028732299805,177816800,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-10-30 00:00:00-04:00,38.417190244550405,39.39701915811535,38.37734124813867,39.08056640625,178803200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-10-31 00:00:00-04:00,39.35716045832747,39.767375070035776,39.132130445762805,39.624385833740234,144187200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-11-01 00:00:00-04:00,39.81894682802228,39.83535713002244,38.82036850559196,39.12041091918945,134551200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-11-02 00:00:00-04:00,39.05244713475968,39.497821735482795,38.74302628026992,39.406402587890625,165573600,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-11-03 00:00:00-04:00,40.78704873789912,40.84799361503649,40.11195161421716,40.4354362487793,237594400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-11-06 00:00:00-05:00,40.404968480586234,41.0191208253036,40.252604474993674,40.84565734863281,140105200,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-11-07 00:00:00-05:00,40.76596639277751,41.08007279566752,40.69330035983308,40.976932525634766,97446000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-11-08 00:00:00-05:00,40.94176056194578,41.31212615966797,40.86440538234678,41.31212615966797,97638000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-11-09 00:00:00-05:00,41.04724961064494,41.27931518344017,40.5854648378871,41.227745056152344,117930400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-11-10 00:00:00-05:00,41.19481200193725,41.25833079129811,40.99720197908814,41.09130096435547,100582000,0.1575,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-11-13 00:00:00-05:00,40.81605602055134,41.05130706389746,40.79252948035832,40.9266242980957,67928400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-11-14 00:00:00-05:00,40.707840807787655,40.81135184589886,40.27027370372879,40.30791473388672,99130000,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
2017-11-15 00:00:00-05:00,39.985614558335705,40.06795384790286,39.61156631300148,39.776241302490234,116632400,0.0,0.0,AAPL,3430681935872,60.24954,2.17,237.49,164.08
